"feature_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_mean","sample_to_blank_ratio","number_detected","comparison","higher_in","result_category"
"F3442_mz329.1827_rt0.51",3.42297454319596,17.4661349168895,6.77349136707975,0.00106375010691749,0.0632312854251421,-0.310707440951524,3442,0.51,329.18268,"Unknown","[M+H]+",NA,0.214,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",99.53,817.666666666667,758.631107491857,9,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F3126_mz302.1344_rt0.89",1.0822809300747,17.6318951225705,6.73438025370281,0.0010923253120554,0.063454170400309,-0.340006833384894,3126,0.887,302.1344,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",193.54,0,534364,12,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F707_mz129.0548_rt1.29",-2.00863014334624,16.9784487560185,-6.65423047416079,0.00115376854228491,0.0648243879085471,-0.400539866861659,707,1.295,129.05484,"Unknown","[M+H]+",NA,0.107,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",50.46,32618.6666666667,10.6960320461072,24,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
"F71_mz74.0601_rt0.45",0.818597080283321,21.3889070531766,6.63808350480332,0.00116663608912096,0.0648243879085471,-0.412815288865228,71,0.451,74.06015,"Unknown","[M+H]+","ion correlated with 1085; ion correlated with 93; ion correlated with 4479; similar chromatogram in higher mz_218; found in higher mz's MsMs_2435; similar chromatogram in higher mz_783; found in higher mz's MsMs_2215; similar chromatogram in higher mz_754; similar chromatogram in higher mz_1778; similar chromatogram in higher mz_1971; similar chromatogram in higher mz_2009; similar chromatogram in higher mz_2042; similar chromatogram in higher mz_2252; similar chromatogram in higher mz_2655; similar chromatogram in higher mz_3021; similar chromatogram in higher mz_3352; similar chromatogram in higher mz_4001; similar chromatogram in higher mz_4617; similar chromatogram in higher mz_3378; similar chromatogram in higher mz_4569; similar chromatogram in higher mz_3949",0.393,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",29.38,259343.333333333,12.9204789514069,24,"Fungal out vs Fungal control","Fungal out","Not selected"
"F1713_mz199.0872_rt1.06",0.764249270805868,17.8248020352472,6.51738014665906,0.00126838549012942,0.0673245744226596,-0.50544417557165,1713,1.056,199.08716,"Unknown","[M+H]+",NA,0.214,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",30.01,106933,11.8842931153796,24,"Fungal out vs Fungal control","Fungal out","Not selected"
"F2890_mz286.1762_rt0.89",2.25468019401764,15.3584317778975,6.4778907331294,0.00130392455202338,0.0673245744226596,-0.536084314979556,2890,0.887,286.17615,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",11.2,0,105307,16,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F3194_mz307.1176_rt1.12",1.04749002215269,14.317742154897,6.47599947463745,0.0013056559042675,0.0673245744226596,-0.53755595192845,3194,1.122,307.11755,"Unknown","[M+H]+","ion correlated with 3349; ion correlated with 2128; ion correlated with 3757; ion correlated with 4098; ion correlated with 4486; ion correlated with 4283; ion correlated with 4310; ion correlated with 3491; ion correlated with 4575; ion correlated with 598; ion correlated with 4597; ion correlated with 3680; ion correlated with 3638; ion correlated with 4167; ion correlated with 4019; ion correlated with 1764; ion correlated with 4724; ion correlated with 4640; ion correlated with 3022; ion correlated with 4223; ion correlated with 4647; ion correlated with 4153; ion correlated with 4333; ion correlated with 4192; ion correlated with 4307; ion correlated with 3143; ion correlated with 4250; ion correlated with 4110; ion correlated with 4080; ion correlated with 3733; ion correlated with 2740; ion correlated with 3957; ion correlated with 4960; ion correlated with 4041",0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",30.98,0,252841,19,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F2339_mz245.0597_rt1.03",1.06211634421951,17.7146504136291,6.45402502908365,0.00132597262913788,0.0673245744226596,-0.554683058644036,2339,1.028,245.05965,"Unknown","[M+H]+",NA,0.321,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",47.69,0,297276,11,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F3337_mz318.2183_rt0.96",1.21151967976084,16.3937171499936,6.38901674215155,0.00138829774427844,0.0673245744226596,-0.60565723849027,3337,0.961,318.21832,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",77.09,0,154497,12,"Fungal out vs Fungal control","Fungal out","Fungal out enriched - exploratory"
"F492_mz114.0916_rt1.06",-1.16710427477865,21.7218890881437,-6.36316546840543,0.00141403835736665,0.0673245744226596,-0.626055743806233,492,1.059,114.09155,"Unknown","[M+H]+","similar chromatogram in higher mz_1284; similar chromatogram in higher mz_1691; similar chromatogram in higher mz_2410; similar chromatogram in higher mz_4081",0.786,TRUE,"null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",147.16,427677.333333333,16.8831185431418,24,"Fungal out vs Fungal control","Fungal control","Fungal control enriched - exploratory"
